year,material,commodity,origin_region,destination_region,weight_0_1
2001,tin,refined_metal,China,EU27,0.35718441691985614
2001,tin,refined_metal,China,RoW,0.6428155830801439
2001,tin,refined_metal,EU27,China,0.0063519830909844095
2001,tin,refined_metal,EU27,EU27,0.6629004452834353
2001,tin,refined_metal,EU27,RoW,0.33074757162558027
2001,tin,refined_metal,RoW,China,0.0492675776550987
2001,tin,refined_metal,RoW,EU27,0.16725867291442034
2001,tin,refined_metal,RoW,RoW,0.783473749430481
2001,tin,scrap,China,China,0.0
2001,tin,scrap,China,EU27,0.4200191316913469
2001,tin,scrap,China,RoW,0.5799808683086531
2001,tin,scrap,EU27,China,0.0
2001,tin,scrap,EU27,EU27,0.8746472233813669
2001,tin,scrap,EU27,RoW,0.12535277661863312
2001,tin,scrap,RoW,China,0.017933651945165954
2001,tin,scrap,RoW,EU27,0.05928204513767803
2001,tin,scrap,RoW,RoW,0.9227843029171561
2001,zinc,concentrates,China,China,0.0
2001,zinc,concentrates,China,EU27,0.11394666110018364
2001,zinc,concentrates,China,RoW,0.8860533388998164
2001,zinc,concentrates,EU27,China,0.004537653726557531
2001,zinc,concentrates,EU27,EU27,0.8477234139352975
2001,zinc,concentrates,EU27,RoW,0.14773893233814497
2001,zinc,concentrates,RoW,China,0.03602014817895057
2001,zinc,concentrates,RoW,EU27,0.4092385470021562
2001,zinc,concentrates,RoW,RoW,0.5547413048188932
2001,zinc,refined_metal,China,China,0.0
2001,zinc,refined_metal,China,EU27,0.06783795080405369
2001,zinc,refined_metal,China,RoW,0.9321620491959463
2001,zinc,refined_metal,EU27,China,0.002287545223273214
2001,zinc,refined_metal,EU27,EU27,0.8104176742736816
2001,zinc,refined_metal,EU27,RoW,0.18729478050304518
2001,zinc,refined_metal,RoW,China,0.007320902964507441
2001,zinc,refined_metal,RoW,EU27,0.14242653550751092
2001,zinc,refined_metal,RoW,RoW,0.8502525615279817
2001,zinc,scrap,China,China,0.0
2001,zinc,scrap,China,EU27,0.004048708496446331
2001,zinc,scrap,China,RoW,0.9959512915035537
2001,zinc,scrap,EU27,China,0.05849705140887007
2001,zinc,scrap,EU27,EU27,0.6885727145427035
2001,zinc,scrap,EU27,RoW,0.25293023404842635
2001,zinc,scrap,RoW,China,0.13747217846976284
2001,zinc,scrap,RoW,EU27,0.11765802824941607
2001,zinc,scrap,RoW,RoW,0.7448697932808211
2002,nickel,concentrates,China,China,0.0
2002,nickel,concentrates,China,EU27,0.08571243345627749
2002,nickel,concentrates,China,RoW,0.9142875665437226
2002,nickel,concentrates,EU27,China,0.03969305709094217
2002,nickel,concentrates,EU27,EU27,0.15493297310392537
2002,nickel,concentrates,EU27,RoW,0.8053739698051325
2002,nickel,concentrates,RoW,China,0.0009755478988701541
2002,nickel,concentrates,RoW,EU27,0.034124526350062814
2002,nickel,concentrates,RoW,RoW,0.9648999257510671
2002,nickel,refined_metal,China,China,0.0
2002,nickel,refined_metal,China,EU27,0.009182712434577718
2002,nickel,refined_metal,China,RoW,0.9908172875654223
2002,nickel,refined_metal,EU27,China,0.004112956166773549
2002,nickel,refined_metal,EU27,EU27,0.7024778367189081
2002,nickel,refined_metal,EU27,RoW,0.29340920711431834
2002,nickel,refined_metal,RoW,China,0.025223233237721965
2002,nickel,refined_metal,RoW,EU27,0.3934898938164197
2002,nickel,refined_metal,RoW,RoW,0.5812868729458583
2002,nickel,scrap,China,China,0.0
2002,nickel,scrap,China,EU27,0.0007817984161587034
2002,nickel,scrap,China,RoW,0.9992182015838413
2002,nickel,scrap,EU27,China,0.002078799897903777
2002,nickel,scrap,EU27,EU27,0.7003218317056124
2002,nickel,scrap,EU27,RoW,0.2975993683964838
2002,nickel,scrap,RoW,China,0.006499108675955506
2002,nickel,scrap,RoW,EU27,0.15287697217877297
2002,nickel,scrap,RoW,RoW,0.8406239191452715
2002,tin,concentrates,China,China,0.0
2002,tin,concentrates,China,EU27,0.02150305303467094
2002,tin,concentrates,China,RoW,0.9784969469653291
2002,tin,concentrates,EU27,China,0.11429431853240078
2002,tin,concentrates,EU27,EU27,0.17488269136452061
2002,tin,concentrates,EU27,RoW,0.7108229901030786
2002,tin,concentrates,RoW,China,0.03140072909441375
2002,tin,concentrates,RoW,EU27,0.013078482040500449
2002,tin,concentrates,RoW,RoW,0.9555207888650858
2002,tin,refined_metal,China,China,0.0
2002,tin,refined_metal,China,EU27,0.33748934323294905
2002,tin,refined_metal,China,RoW,0.662510656767051
2002,tin,refined_metal,EU27,China,0.006888910652597735
2002,tin,refined_metal,EU27,EU27,0.7295517799774554
2002,tin,refined_metal,EU27,RoW,0.2635593093699468
2002,tin,refined_metal,RoW,China,0.044341924542852774
2002,tin,refined_metal,RoW,EU27,0.2715465034266723
2002,tin,refined_metal,RoW,RoW,0.684111572030475
2002,tin,scrap,China,China,0.0
2002,tin,scrap,China,EU27,0.14756625043678384
2002,tin,scrap,China,RoW,0.8524337495632163
2002,tin,scrap,EU27,China,0.0
2002,tin,scrap,EU27,EU27,0.9236133558684583
2002,tin,scrap,EU27,RoW,0.07638664413154168
2002,tin,scrap,RoW,China,0.023182102806907388
2002,tin,scrap,RoW,EU27,0.08878131071450616
2002,tin,scrap,RoW,RoW,0.8880365864785865
2002,zinc,concentrates,China,China,0.0
2002,zinc,concentrates,China,EU27,0.22140457256197724
2002,zinc,concentrates,China,RoW,0.7785954274380228
2002,zinc,concentrates,EU27,China,0.006266301334323599
2002,zinc,concentrates,EU27,EU27,0.8510835574686658
2002,zinc,concentrates,EU27,RoW,0.1426501411970107
2002,zinc,concentrates,RoW,China,0.06497161746818801
2002,zinc,concentrates,RoW,EU27,0.38730694590529346
2002,zinc,concentrates,RoW,RoW,0.5477214366265186
2002,zinc,refined_metal,China,China,0.0
2002,zinc,refined_metal,China,EU27,0.06806882555984718
2002,zinc,refined_metal,China,RoW,0.9319311744401528
2002,zinc,refined_metal,EU27,China,0.0034438818218766056
2002,zinc,refined_metal,EU27,EU27,0.8290496517182033
2002,zinc,refined_metal,EU27,RoW,0.16750646645992004
2002,zinc,refined_metal,RoW,China,0.013830661995119604
2002,zinc,refined_metal,RoW,EU27,0.1621772565852526
2002,zinc,refined_metal,RoW,RoW,0.8239920814196279
2002,zinc,scrap,China,China,0.0
2002,zinc,scrap,China,EU27,0.002289905775466947
2002,zinc,scrap,China,RoW,0.997710094224533
2002,zinc,scrap,EU27,China,0.07965281043230181
2002,zinc,scrap,EU27,EU27,0.7007619295670959
2002,zinc,scrap,EU27,RoW,0.21958526000060216
2002,zinc,scrap,RoW,China,0.15130039183527041
2002,zinc,scrap,RoW,EU27,0.13255510021986372
2002,zinc,scrap,RoW,RoW,0.716144507944866
2003,nickel,concentrates,China,China,0.0
2003,nickel,concentrates,China,EU27,0.1012186278947844
2003,nickel,concentrates,China,RoW,0.8987813721052156
2003,nickel,concentrates,EU27,China,0.06664689774987723
2003,nickel,concentrates,EU27,EU27,0.16393049072961852
2003,nickel,concentrates,EU27,RoW,0.7694226115205042
2003,nickel,concentrates,RoW,China,0.0011582479782895443
2003,nickel,concentrates,RoW,EU27,0.03189451174905536
2003,nickel,concentrates,RoW,RoW,0.9669472402726551
2003,nickel,refined_metal,China,China,0.0
2003,nickel,refined_metal,China,EU27,0.009413438103055944
2003,nickel,refined_metal,China,RoW,0.990586561896944
2003,nickel,refined_metal,EU27,China,0.005132180616968218
2003,nickel,refined_metal,EU27,EU27,0.6930986197469388
2003,nickel,refined_metal,EU27,RoW,0.30176919963609306
2003,nickel,refined_metal,RoW,China,0.04131751287998489
2003,nickel,refined_metal,RoW,EU27,0.40269039150700836
2003,nickel,refined_metal,RoW,RoW,0.5559920956130068
2003,nickel,scrap,China,China,0.0
2003,nickel,scrap,China,EU27,0.0
2003,nickel,scrap,China,RoW,1.0
2003,nickel,scrap,EU27,China,0.0013972995921915914
2003,nickel,scrap,EU27,EU27,0.6695892498503078
2003,nickel,scrap,EU27,RoW,0.3290134505575007
2003,nickel,scrap,RoW,China,0.007415330178012838
2003,nickel,scrap,RoW,EU27,0.13988390174980792
2003,nickel,scrap,RoW,RoW,0.8527007680721792
2003,tin,concentrates,China,China,0.0
2003,tin,concentrates,China,EU27,0.0016360161209136976
2003,tin,concentrates,China,RoW,0.9983639838790862
2003,tin,concentrates,EU27,China,0.26641939359538386
2003,tin,concentrates,EU27,EU27,0.2585275445517807
2003,tin,concentrates,EU27,RoW,0.47505306185283547
2003,tin,concentrates,RoW,China,0.04462470460686899
2003,tin,concentrates,RoW,EU27,0.010365069952644154
2003,tin,concentrates,RoW,RoW,0.9450102254404869
2003,tin,refined_metal,China,China,0.0
2003,tin,refined_metal,China,EU27,0.32252378672656773
2003,tin,refined_metal,China,RoW,0.6774762132734323
2003,tin,refined_metal,EU27,China,0.007628584693850633
2003,tin,refined_metal,EU27,EU27,0.7252467728051905
2003,tin,refined_metal,EU27,RoW,0.2671246425009589
2003,tin,refined_metal,RoW,China,0.044919011837908335
2003,tin,refined_metal,RoW,EU27,0.30335202006810863
2003,tin,refined_metal,RoW,RoW,0.6517289680939831
2003,tin,scrap,China,China,0.0
2003,tin,scrap,China,EU27,0.13325929194115232
2003,tin,scrap,China,RoW,0.8667407080588477
2003,tin,scrap,EU27,China,0.0
2003,tin,scrap,EU27,EU27,0.9309510561403563
2003,tin,scrap,EU27,RoW,0.06904894385964361
2003,tin,scrap,RoW,China,0.05007961296652525
2003,tin,scrap,RoW,EU27,0.11120172255304064
2003,tin,scrap,RoW,RoW,0.838718664480434
2003,zinc,concentrates,China,China,0.0
2003,zinc,concentrates,China,EU27,0.2893586233373089
2003,zinc,concentrates,China,RoW,0.7106413766626911
2003,zinc,concentrates,EU27,China,0.006187613483425257
2003,zinc,concentrates,EU27,EU27,0.862765616184118
2003,zinc,concentrates,EU27,RoW,0.13104677033245687
2003,zinc,concentrates,RoW,China,0.09141857754581727
2003,zinc,concentrates,RoW,EU27,0.36350586575306826
2003,zinc,concentrates,RoW,RoW,0.5450755567011144
2003,zinc,refined_metal,China,China,0.0
2003,zinc,refined_metal,China,EU27,0.06475711464937156
2003,zinc,refined_metal,China,RoW,0.9352428853506285
2003,zinc,refined_metal,EU27,China,0.00435813011000736
2003,zinc,refined_metal,EU27,EU27,0.8448352694250866
2003,zinc,refined_metal,EU27,RoW,0.15080660046490602
2003,zinc,refined_metal,RoW,China,0.02464382191861679
2003,zinc,refined_metal,RoW,EU27,0.14485081576081874
2003,zinc,refined_metal,RoW,RoW,0.8305053623205646
2003,zinc,scrap,China,China,0.0
2003,zinc,scrap,China,EU27,0.0023108758448868636
2003,zinc,scrap,China,RoW,0.9976891241551131
2003,zinc,scrap,EU27,China,0.10443890916833758
2003,zinc,scrap,EU27,EU27,0.6920606319129716
2003,zinc,scrap,EU27,RoW,0.2035004589186907
2003,zinc,scrap,RoW,China,0.16237771021228475
2003,zinc,scrap,RoW,EU27,0.13026321806307636
2003,zinc,scrap,RoW,RoW,0.7073590717246389
2004,nickel,concentrates,China,China,0.0
2004,nickel,concentrates,China,EU27,0.032671237192122594
2004,nickel,concentrates,China,RoW,0.9673287628078775
2004,nickel,concentrates,EU27,China,0.06416839161236933
2004,nickel,concentrates,EU27,EU27,0.2324806975066945
2004,nickel,concentrates,EU27,RoW,0.7033509108809363
2004,nickel,concentrates,RoW,China,0.004854052240602208
2004,nickel,concentrates,RoW,EU27,0.02552172180785572
2004,nickel,concentrates,RoW,RoW,0.9696242259515421
2004,nickel,refined_metal,China,China,0.0
2004,nickel,refined_metal,China,EU27,0.013455648954546325
2004,nickel,refined_metal,China,RoW,0.9865443510454537
2004,nickel,refined_metal,EU27,China,0.006823861833620592
2004,nickel,refined_metal,EU27,EU27,0.6842850627427318
2004,nickel,refined_metal,EU27,RoW,0.3088910754236475
2004,nickel,refined_metal,RoW,China,0.05092995855842022
2004,nickel,refined_metal,RoW,EU27,0.386842383888568
2004,nickel,refined_metal,RoW,RoW,0.5622276575530119
2004,nickel,scrap,China,China,0.0
2004,nickel,scrap,China,EU27,0.0
2004,nickel,scrap,China,RoW,1.0
2004,nickel,scrap,EU27,China,0.0008856976505764901
2004,nickel,scrap,EU27,EU27,0.6631900164083379
2004,nickel,scrap,EU27,RoW,0.33592428594108564
2004,nickel,scrap,RoW,China,0.006940244693697056
2004,nickel,scrap,RoW,EU27,0.15275927202889866
2004,nickel,scrap,RoW,RoW,0.8403004832774044
2004,tin,concentrates,China,China,0.0
2004,tin,concentrates,China,EU27,0.010995715092724524
2004,tin,concentrates,China,RoW,0.9890042849072755
2004,tin,concentrates,EU27,China,0.3025229565659285
2004,tin,concentrates,EU27,EU27,0.3285694026362193
2004,tin,concentrates,EU27,RoW,0.3689076407978522
2004,tin,concentrates,RoW,China,0.07514505300003377
2004,tin,concentrates,RoW,EU27,0.009644113896755846
2004,tin,concentrates,RoW,RoW,0.9152108331032104
2004,tin,refined_metal,China,China,0.0
2004,tin,refined_metal,China,EU27,0.2583063010827803
2004,tin,refined_metal,China,RoW,0.7416936989172197
2004,tin,refined_metal,EU27,China,0.008010711837667822
2004,tin,refined_metal,EU27,EU27,0.7247865644637281
2004,tin,refined_metal,EU27,RoW,0.26720272369860404
2004,tin,refined_metal,RoW,China,0.04912068945855789
2004,tin,refined_metal,RoW,EU27,0.2851798881797469
2004,tin,refined_metal,RoW,RoW,0.6656994223616953
2004,tin,scrap,China,China,0.0
2004,tin,scrap,China,EU27,3.298076891364645e-06
2004,tin,scrap,China,RoW,0.9999967019231087
2004,tin,scrap,EU27,China,0.0
2004,tin,scrap,EU27,EU27,0.9126855336673326
2004,tin,scrap,EU27,RoW,0.08731446633266744
2004,tin,scrap,RoW,China,0.07825108930761439
2004,tin,scrap,RoW,EU27,0.13385261975964113
2004,tin,scrap,RoW,RoW,0.7878962909327445
2004,zinc,concentrates,China,China,0.0
2004,zinc,concentrates,China,EU27,0.3156171936247609
2004,zinc,concentrates,China,RoW,0.6843828063752392
2004,zinc,concentrates,EU27,China,0.0017553379209888475
2004,zinc,concentrates,EU27,EU27,0.8888358112383363
2004,zinc,concentrates,EU27,RoW,0.10940885084067482
2004,zinc,concentrates,RoW,China,0.09055135444046392
2004,zinc,concentrates,RoW,EU27,0.37379808390789887
2004,zinc,concentrates,RoW,RoW,0.5356505616516373
2004,zinc,refined_metal,China,China,0.0
2004,zinc,refined_metal,China,EU27,0.06120311400438254
2004,zinc,refined_metal,China,RoW,0.9387968859956175
2004,zinc,refined_metal,EU27,China,0.0045524432690399
2004,zinc,refined_metal,EU27,EU27,0.8476167048450951
2004,zinc,refined_metal,EU27,RoW,0.14783085188586495
2004,zinc,refined_metal,RoW,China,0.04988202698869562
2004,zinc,refined_metal,RoW,EU27,0.13314119770031793
2004,zinc,refined_metal,RoW,RoW,0.8169767753109866
2004,zinc,scrap,China,China,0.0
2004,zinc,scrap,China,EU27,0.011153283076307073
2004,zinc,scrap,China,RoW,0.988846716923693
2004,zinc,scrap,EU27,China,0.12504279663908063
2004,zinc,scrap,EU27,EU27,0.6831125471332467
2004,zinc,scrap,EU27,RoW,0.1918446562276728
2004,zinc,scrap,RoW,China,0.16103612697819922
2004,zinc,scrap,RoW,EU27,0.1156060135759016
2004,zinc,scrap,RoW,RoW,0.7233578594458993
2005,nickel,concentrates,China,China,0.0
2005,nickel,concentrates,China,EU27,0.032604783534893336
2005,nickel,concentrates,China,RoW,0.9673952164651066
2005,nickel,concentrates,EU27,China,0.3127825279124116
2005,nickel,concentrates,EU27,EU27,0.17224335172946773
2005,nickel,concentrates,EU27,RoW,0.5149741203581206
2005,nickel,concentrates,RoW,China,0.01982698569364276
2005,nickel,concentrates,RoW,EU27,0.02574427258436492
2005,nickel,concentrates,RoW,RoW,0.9544287417219923
2005,nickel,refined_metal,China,China,0.0
2005,nickel,refined_metal,China,EU27,0.009751641533435744
2005,nickel,refined_metal,China,RoW,0.9902483584665642
2005,nickel,refined_metal,EU27,China,0.01489913003628722
2005,nickel,refined_metal,EU27,EU27,0.7017599679086374
2005,nickel,refined_metal,EU27,RoW,0.2833409020550754
2005,nickel,refined_metal,RoW,China,0.06502104413980711
2005,nickel,refined_metal,RoW,EU27,0.3568481067661517
2005,nickel,refined_metal,RoW,RoW,0.5781308490940412
2005,nickel,scrap,China,China,0.0
2005,nickel,scrap,China,EU27,0.012487025463528837
2005,nickel,scrap,China,RoW,0.9875129745364711
2005,nickel,scrap,EU27,China,0.006137562820119118
2005,nickel,scrap,EU27,EU27,0.6272696189412713
2005,nickel,scrap,EU27,RoW,0.3665928182386096
2005,nickel,scrap,RoW,China,0.01437981186603964
2005,nickel,scrap,RoW,EU27,0.20889014920710913
2005,nickel,scrap,RoW,RoW,0.7767300389268513
2005,tin,concentrates,China,China,0.0
2005,tin,concentrates,China,EU27,0.010459565501995886
2005,tin,concentrates,China,RoW,0.9895404344980042
2005,tin,concentrates,EU27,China,0.30781427399258104
2005,tin,concentrates,EU27,EU27,0.26696997984080634
2005,tin,concentrates,EU27,RoW,0.4252157461666127
2005,tin,concentrates,RoW,China,0.08422357199502095
2005,tin,concentrates,RoW,EU27,0.024743505371066763
2005,tin,concentrates,RoW,RoW,0.8910329226339123
2005,tin,refined_metal,China,China,0.0
2005,tin,refined_metal,China,EU27,0.2290897820958476
2005,tin,refined_metal,China,RoW,0.7709102179041524
2005,tin,refined_metal,EU27,China,0.008134068035670872
2005,tin,refined_metal,EU27,EU27,0.7074589051463783
2005,tin,refined_metal,EU27,RoW,0.2844070268179508
2005,tin,refined_metal,RoW,China,0.06459223092838744
2005,tin,refined_metal,RoW,EU27,0.19227358049815577
2005,tin,refined_metal,RoW,RoW,0.7431341885734568
2005,tin,scrap,China,China,0.0
2005,tin,scrap,China,EU27,3.298076891364645e-06
2005,tin,scrap,China,RoW,0.9999967019231087
2005,tin,scrap,EU27,China,0.0
2005,tin,scrap,EU27,EU27,0.881453218859368
2005,tin,scrap,EU27,RoW,0.11854678114063198
2005,tin,scrap,RoW,China,0.20029281734657944
2005,tin,scrap,RoW,EU27,0.10624416293868318
2005,tin,scrap,RoW,RoW,0.6934630197147373
2005,zinc,concentrates,China,China,0.0
2005,zinc,concentrates,China,EU27,0.23434900369153355
2005,zinc,concentrates,China,RoW,0.7656509963084664
2005,zinc,concentrates,EU27,China,3.4225899014000124e-05
2005,zinc,concentrates,EU27,EU27,0.8917473885801099
2005,zinc,concentrates,EU27,RoW,0.10821838552087602
2005,zinc,concentrates,RoW,China,0.0896028032825973
2005,zinc,concentrates,RoW,EU27,0.38074288600085615
2005,zinc,concentrates,RoW,RoW,0.5296543107165466
2005,zinc,refined_metal,China,China,0.0
2005,zinc,refined_metal,China,EU27,0.07015322122012693
2005,zinc,refined_metal,China,RoW,0.9298467787798731
2005,zinc,refined_metal,EU27,China,0.004832451651929527
2005,zinc,refined_metal,EU27,EU27,0.8453924974994479
2005,zinc,refined_metal,EU27,RoW,0.1497750508486226
2005,zinc,refined_metal,RoW,China,0.08477314209661219
2005,zinc,refined_metal,RoW,EU27,0.13041848884915958
2005,zinc,refined_metal,RoW,RoW,0.7848083690542281
2005,zinc,scrap,China,China,0.0
2005,zinc,scrap,China,EU27,0.008864447252877744
2005,zinc,scrap,China,RoW,0.9911355527471223
2005,zinc,scrap,EU27,China,0.1425889056760765
2005,zinc,scrap,EU27,EU27,0.6656429795196656
2005,zinc,scrap,EU27,RoW,0.19176811480425793
2005,zinc,scrap,RoW,China,0.1695179832185535
2005,zinc,scrap,RoW,EU27,0.12597560046006112
2005,zinc,scrap,RoW,RoW,0.7045064163213854
2006,nickel,concentrates,China,China,0.0
2006,nickel,concentrates,China,EU27,0.04712911835195788
2006,nickel,concentrates,China,RoW,0.9528708816480421
2006,nickel,concentrates,EU27,China,0.45815565804112773
2006,nickel,concentrates,EU27,EU27,0.1339181253735134
2006,nickel,concentrates,EU27,RoW,0.40792621658535894
2006,nickel,concentrates,RoW,China,0.1303674691210311
2006,nickel,concentrates,RoW,EU27,0.023171493159301677
2006,nickel,concentrates,RoW,RoW,0.8464610377196673
2006,nickel,refined_metal,China,China,0.0
2006,nickel,refined_metal,China,EU27,0.020520356984756235
2006,nickel,refined_metal,China,RoW,0.9794796430152438
2006,nickel,refined_metal,EU27,China,0.030388249220722103
2006,nickel,refined_metal,EU27,EU27,0.6988818514948963
2006,nickel,refined_metal,EU27,RoW,0.27072989928438157
2006,nickel,refined_metal,RoW,China,0.0817166565310361
2006,nickel,refined_metal,RoW,EU27,0.34880496386523124
2006,nickel,refined_metal,RoW,RoW,0.5694783796037327
2006,nickel,scrap,China,China,0.0
2006,nickel,scrap,China,EU27,0.02881331599458197
2006,nickel,scrap,China,RoW,0.9711866840054181
2006,nickel,scrap,EU27,China,0.012955688240681842
2006,nickel,scrap,EU27,EU27,0.6396916775708141
2006,nickel,scrap,EU27,RoW,0.3473526341885041
2006,nickel,scrap,RoW,China,0.0989206891270657
2006,nickel,scrap,RoW,EU27,0.24298859229376613
2006,nickel,scrap,RoW,RoW,0.6580907185791681
2006,tin,concentrates,China,China,0.0
2006,tin,concentrates,China,EU27,0.013484373880385115
2006,tin,concentrates,China,RoW,0.986515626119615
2006,tin,concentrates,EU27,China,0.1859863099906526
2006,tin,concentrates,EU27,EU27,0.3169735622711773
2006,tin,concentrates,EU27,RoW,0.49704012773817013
2006,tin,concentrates,RoW,China,0.09054589322742508
2006,tin,concentrates,RoW,EU27,0.04969945942485406
2006,tin,concentrates,RoW,RoW,0.8597546473477209
2006,tin,refined_metal,China,China,0.0
2006,tin,refined_metal,China,EU27,0.16282311146510658
2006,tin,refined_metal,China,RoW,0.8371768885348935
2006,tin,refined_metal,EU27,China,0.006498879798332809
2006,tin,refined_metal,EU27,EU27,0.6764889726034685
2006,tin,refined_metal,EU27,RoW,0.3170121475981986
2006,tin,refined_metal,RoW,China,0.06500298034224507
2006,tin,refined_metal,RoW,EU27,0.19023641209000416
2006,tin,refined_metal,RoW,RoW,0.7447606075677508
2006,tin,scrap,China,China,0.0
2006,tin,scrap,China,EU27,3.298076891364645e-06
2006,tin,scrap,China,RoW,0.9999967019231087
2006,tin,scrap,EU27,China,0.0
2006,tin,scrap,EU27,EU27,0.8571312977541282
2006,tin,scrap,EU27,RoW,0.1428687022458718
2006,tin,scrap,RoW,China,0.3006820943779196
2006,tin,scrap,RoW,EU27,0.0692169718262882
2006,tin,scrap,RoW,RoW,0.6301009337957922
2006,zinc,concentrates,China,China,0.0
2006,zinc,concentrates,China,EU27,0.1944541307752039
2006,zinc,concentrates,China,RoW,0.8055458692247961
2006,zinc,concentrates,EU27,China,0.001067398748416619
2006,zinc,concentrates,EU27,EU27,0.8806589191483086
2006,zinc,concentrates,EU27,RoW,0.11827368210327473
2006,zinc,concentrates,RoW,China,0.0954030885080354
2006,zinc,concentrates,RoW,EU27,0.38154443144524325
2006,zinc,concentrates,RoW,RoW,0.5230524800467213
2006,zinc,refined_metal,China,China,0.0
2006,zinc,refined_metal,China,EU27,0.1109409444040847
2006,zinc,refined_metal,China,RoW,0.8890590555959154
2006,zinc,refined_metal,EU27,China,0.004401521634868437
2006,zinc,refined_metal,EU27,EU27,0.8437427171659073
2006,zinc,refined_metal,EU27,RoW,0.15185576119922425
2006,zinc,refined_metal,RoW,China,0.108600966234057
2006,zinc,refined_metal,RoW,EU27,0.14194873964351126
2006,zinc,refined_metal,RoW,RoW,0.7494502941224318
2006,zinc,scrap,China,China,0.0
2006,zinc,scrap,China,EU27,0.008843645265713247
2006,zinc,scrap,China,RoW,0.9911563547342868
2006,zinc,scrap,EU27,China,0.14004912284647572
2006,zinc,scrap,EU27,EU27,0.6690968770937231
2006,zinc,scrap,EU27,RoW,0.19085400005980113
2006,zinc,scrap,RoW,China,0.13693503213353622
2006,zinc,scrap,RoW,EU27,0.11064377473421437
2006,zinc,scrap,RoW,RoW,0.7524211931322494
2007,nickel,concentrates,China,China,0.0
2007,nickel,concentrates,China,EU27,0.04508215521792432
2007,nickel,concentrates,China,RoW,0.9549178447820758
2007,nickel,concentrates,EU27,China,0.739860956101397
2007,nickel,concentrates,EU27,EU27,0.04936606608990172
2007,nickel,concentrates,EU27,RoW,0.21077297780870127
2007,nickel,concentrates,RoW,China,0.3313512186454099
2007,nickel,concentrates,RoW,EU27,0.0271307378303344
2007,nickel,concentrates,RoW,RoW,0.6415180435242557
2007,nickel,refined_metal,China,China,0.0
2007,nickel,refined_metal,China,EU27,0.02476651075928708
2007,nickel,refined_metal,China,RoW,0.975233489240713
2007,nickel,refined_metal,EU27,China,0.03621316095666715
2007,nickel,refined_metal,EU27,EU27,0.6781444066596808
2007,nickel,refined_metal,EU27,RoW,0.285642432383652
2007,nickel,refined_metal,RoW,China,0.1019272257005039
2007,nickel,refined_metal,RoW,EU27,0.3498633483064256
2007,nickel,refined_metal,RoW,RoW,0.5482094259930705
2007,nickel,scrap,China,China,0.0
2007,nickel,scrap,China,EU27,0.0366793229622957
2007,nickel,scrap,China,RoW,0.9633206770377043
2007,nickel,scrap,EU27,China,0.023812957119306644
2007,nickel,scrap,EU27,EU27,0.677246309359694
2007,nickel,scrap,EU27,RoW,0.29894073352099937
2007,nickel,scrap,RoW,China,0.10411331140142216
2007,nickel,scrap,RoW,EU27,0.2739204344244901
2007,nickel,scrap,RoW,RoW,0.6219662541740877
2007,tin,concentrates,China,China,0.0
2007,tin,concentrates,China,EU27,0.0030867744025336557
2007,tin,concentrates,China,RoW,0.9969132255974663
2007,tin,concentrates,EU27,China,0.10057286073319686
2007,tin,concentrates,EU27,EU27,0.28231213051315773
2007,tin,concentrates,EU27,RoW,0.6171150087536454
2007,tin,concentrates,RoW,China,0.1454661240398414
2007,tin,concentrates,RoW,EU27,0.06023595269314377
2007,tin,concentrates,RoW,RoW,0.7942979232670148
2007,tin,refined_metal,China,China,0.0
2007,tin,refined_metal,China,EU27,0.16846337967266084
2007,tin,refined_metal,China,RoW,0.8315366203273392
2007,tin,refined_metal,EU27,China,0.004620141627923748
2007,tin,refined_metal,EU27,EU27,0.6136633120234221
2007,tin,refined_metal,EU27,RoW,0.38171654634865426
2007,tin,refined_metal,RoW,China,0.06320663116460479
2007,tin,refined_metal,RoW,EU27,0.20444588994850266
2007,tin,refined_metal,RoW,RoW,0.7323474788868927
2007,tin,scrap,China,China,0.0
2007,tin,scrap,China,EU27,0.0
2007,tin,scrap,China,RoW,1.0
2007,tin,scrap,EU27,China,0.0
2007,tin,scrap,EU27,EU27,0.843695883455875
2007,tin,scrap,EU27,RoW,0.15630411654412504
2007,tin,scrap,RoW,China,0.3396263591853334
2007,tin,scrap,RoW,EU27,0.047686527019509074
2007,tin,scrap,RoW,RoW,0.6126871137951575
2007,zinc,concentrates,China,China,0.0
2007,zinc,concentrates,China,EU27,0.1591304556436031
2007,zinc,concentrates,China,RoW,0.8408695443563969
2007,zinc,concentrates,EU27,China,0.006382301302651664
2007,zinc,concentrates,EU27,EU27,0.8547733163337653
2007,zinc,concentrates,EU27,RoW,0.13884438236358307
2007,zinc,concentrates,RoW,China,0.15113809036124234
2007,zinc,concentrates,RoW,EU27,0.35690960235124863
2007,zinc,concentrates,RoW,RoW,0.4919523072875091
2007,zinc,refined_metal,China,China,0.0
2007,zinc,refined_metal,China,EU27,0.15312502257825866
2007,zinc,refined_metal,China,RoW,0.8468749774217412
2007,zinc,refined_metal,EU27,China,0.00401562033869472
2007,zinc,refined_metal,EU27,EU27,0.8409554112150506
2007,zinc,refined_metal,EU27,RoW,0.1550289684462548
2007,zinc,refined_metal,RoW,China,0.09750156650250162
2007,zinc,refined_metal,RoW,EU27,0.1790369018483949
2007,zinc,refined_metal,RoW,RoW,0.7234615316491034
2007,zinc,scrap,China,China,0.0
2007,zinc,scrap,China,EU27,0.0004032571984549544
2007,zinc,scrap,China,RoW,0.9995967428015451
